date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2022-09-18,28.8,22.8,89.59,51.34,15.716666666666669,11.8944,4.279044040948951,0.0,17.154666666666667
2022-09-19,29.2,22.5,72.24,42.26,11.633333333333333,17.298,5.160354093057572,0.0,17.2385
2022-09-20,30.1,17.5,77.44,41.94,8.454166666666667,17.621999999999996,4.563250537578611,0.0,17.1175
2022-09-21,28.8,21.0,79.74,34.78,6.4625,10.3752,3.490221392651599,0.0,16.850395833333334
2022-09-22,30.2,19.1,85.77,39.56,8.35,17.481599999999997,4.497281165215977,0.0,16.8971875
2022-09-23,30.2,18.2,88.29,41.56,7.795833333333333,16.336799999999997,4.1834424417644325,0.0,16.8024375
2022-09-24,32.3,18.2,82.99,33.15,8.1625,15.735600000000002,4.677342314028778,0.0,16.737291666666668
2022-09-25,27.3,19.6,91.41,52.2,13.058333333333332,9.324000000000002,3.467107943080283,0.0,16.998437499999998
2022-09-26,27.0,18.6,96.59,49.42,9.116666666666667,14.9292,3.567857204728992,0.0,23.2925
2022-09-27,29.1,15.7,94.7,25.62,8.395833333333334,19.1916,4.664766691454722,0.0,25.1391875
2022-09-28,30.7,16.5,63.66,24.99,9.55,19.1772,5.466722558498383,0.0,25.46075
2022-09-29,26.4,17.4,67.8,32.7,7.420833333333333,9.7092,3.5557835826240267,0.0,25.039625
2022-09-30,25.0,15.5,81.9,30.5,13.025,18.9972,4.855673474054423,0.0,24.624479166666664
2022-10-01,26.7,12.3,83.36,24.04,6.104166666666667,17.7984,3.839004725471368,0.0,24.199916666666667
2022-10-02,26.6,13.1,90.21,43.47,7.675,15.713018181818184,3.524246886774902,0.0,23.764125
2022-10-03,27.9,18.0,86.8,50.68,7.649999999999999,13.0104,3.3068628805213924,0.0,23.348041666666663
2022-10-04,28.4,18.4,97.26,44.74,6.1625000000000005,10.836000000000002,2.9165331865618183,0.0,22.90908333333333
2022-10-05,27.0,19.4,93.69,53.26,8.408333333333333,13.4352,3.206217722523834,0.0,22.44077083333333
2022-10-06,24.5,19.2,95.39,61.1,8.620833333333334,10.368,2.5238570412211314,0.0,21.94245833333333
2022-10-07,26.1,16.0,96.73,50.75,7.883333333333333,16.149599999999996,3.271366766925764,0.0,21.552333333333333
2022-10-08,26.2,18.2,91.37,52.97,9.458333333333334,13.3236,3.230024920726786,0.0,21.313916666666668
2022-10-09,26.1,17.4,93.88,49.48,7.883333333333333,9.9792,2.7894239595063968,0.0,20.9919375
2022-10-10,25.4,16.4,95.45,63.05,6.654166666666666,12.1644,2.4849724748382265,0.0,20.56308333333333
2022-10-11,25.8,15.1,97.5,53.54,5.629166666666666,12.8628,2.595898826763745,0.0,20.33302083333333
2022-10-12,25.4,16.1,92.25,51.76,7.954166666666667,11.088,2.769970728951643,0.0,20.337520833333333
2022-10-13,26.3,14.9,94.62,43.56,6.533333333333334,16.293599999999998,3.184159987376016,0.0,20.272791666666667
2022-10-14,29.9,14.4,93.88,30.36,6.325,16.210800000000003,3.678649898835469,0.0,20.215229166666667
2022-10-15,28.7,13.6,88.44,35.91,6.295833333333333,15.5124,3.428615408486496,0.0,20.061833333333333
2022-10-16,28.2,14.1,89.0,36.88,5.841666666666666,12.2328,3.0294395314880704,0.0,19.8385625
2022-10-17,27.9,18.1,94.02,51.55,9.091666666666669,13.0572,3.1993541276270743,0.0,19.75133333333333
2022-10-18,27.5,17.3,96.16,62.06,9.433333333333334,12.4308,2.8088051831207714,0.0,19.573291666666663
2022-10-19,27.4,19.9,95.09,61.92,6.316666666666666,11.174400000000002,2.456727589058741,2.933,19.43045833333333
2022-10-20,26.0,19.6,94.3,65.17,5.8,6.4476,1.8254842600446448,3.33,19.205770833333336
2022-10-21,26.4,19.3,94.65,62.13,4.941666666666667,8.809199999999999,2.0191873320677627,0.0,19.049020833333334
2022-10-22,25.6,18.8,95.3,68.19,5.216666666666667,8.0208,1.8232270806810893,0.0,18.805057142857144
2022-10-26,29.8,15.7,84.77,29.56,5.025,9.691200000000002,2.8060130635861524,0.0,18.351692307692307
2022-10-27,27.5,12.9,93.36,42.77,7.058333333333334,11.8944,2.860523281743221,0.0,17.9854375
2022-10-28,26.7,14.7,97.49,42.57,7.895833333333333,11.5776,2.850020254785478,0.0,17.806145833333332
2022-10-29,24.8,14.6,94.98,57.85,7.7625,10.522800000000002,2.288946421414666,0.0,17.604916666666668
2022-10-30,24.2,15.8,97.13,63.96,6.976,8.256384,1.876233011248159,0.0,17.629739130434782
2022-10-31,25.4,15.7,98.22,56.06,4.741666666666666,9.072,1.8915016138577456,0.0,17.572208333333332
2022-11-01,27.8,16.2,97.19,39.12,6.633333333333333,11.5344,2.752160662088877,0.0,17.505145833333334
2022-11-02,25.6,17.0,93.67,57.63,6.258333333333333,10.263600000000002,2.156758630656097,0.0,17.389395833333335
2022-11-03,25.2,16.4,96.22,48.9,5.9750000000000005,8.460000000000003,2.097140510759,0.037,17.316020833333333
