date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2022-05-18,31.7,17.9,87.04,32.17,8.183333333333334,24.8328,6.19061273972441,0.0,11.602296296296297
2022-05-19,29.3,16.0,80.86,33.65,8.674999999999999,24.7176,5.947380370357261,0.0,11.290541666666668
2022-05-20,29.8,15.1,75.28,38.78,9.804166666666667,23.925600000000003,6.005507123713828,0.0,10.960166666666666
2022-05-21,30.6,17.3,81.88,27.63,8.316666666666666,12.1968,4.718112083706957,0.0,10.694541666666666
2022-05-22,34.3,15.6,75.93,25.68,5.616666666666667,9.791999999999998,4.203128824088057,2.273,10.452770833333334
2022-05-23,32.5,19.4,67.36,28.03,9.370833333333334,14.7132,5.693933288888492,1.998,10.237166666666669
2022-05-24,29.3,19.2,76.13,32.83,10.4625,15.318,5.304184700855277,0.0,10.0240625
2022-05-25,25.8,16.7,78.01,25.13,14.508333333333333,20.9664,6.2456684207052,7.343,9.868541666666667
2022-05-26,26.4,11.4,89.3,32.66,7.079166666666667,25.048800000000004,5.248240966901036,0.0,9.731833333333332
2022-05-27,32.2,14.7,72.79,20.99,7.2625,25.956000000000003,6.555355852456022,0.0,9.589083333333331
2022-05-28,33.3,16.8,85.34,21.05,8.541666666666666,25.8228,6.935241150557336,0.0,9.420708333333334
2022-05-29,35.9,17.9,58.58,18.65,8.075000000000001,22.960800000000003,7.162871744798099,0.0,9.247291666666667
2022-05-30,32.3,18.4,84.91,21.05,6.691666666666666,23.7312,6.121257332808945,0.0,9.112083333333333
2022-05-31,31.1,18.1,66.29,33.4,10.329166666666667,25.4304,6.847194065938493,0.0,9.010041666666668
2022-06-01,31.4,15.0,95.68,41.2,8.483333333333333,25.0884,5.898462170421981,0.0,8.912541666666668
2022-06-02,33.9,18.7,88.28,27.28,8.441666666666666,16.4928,5.617381816260336,0.0,8.834625
2022-06-03,32.2,20.1,88.3,36.83,8.970833333333333,23.785200000000003,6.205514101526061,0.0,8.761916666666666
2022-06-04,32.2,17.9,88.17,15.04,8.595833333333333,25.2936,6.8722672309817465,0.0,8.673395833333332
2022-06-05,33.5,15.3,66.74,21.17,8.275,23.9436,6.856361239503411,0.0,8.580458333333334
2022-06-06,34.5,16.5,55.62,17.33,7.629166666666666,25.9524,7.234359456051431,1.252,8.4714375
2022-06-07,35.1,19.4,68.14,21.88,10.075,25.887600000000003,7.825816707386661,0.054,8.3295
2022-06-08,36.5,18.7,72.32,22.84,6.629166666666666,22.1004,6.4808504237807005,0.0,8.1971875
2022-06-09,32.1,22.4,88.47,32.5,11.8125,25.329600000000003,7.016371226445565,0.0,8.079125
2022-06-10,33.0,17.0,88.27,33.67,9.8625,25.776,6.781969030196366,0.0,7.9841875
2022-06-11,33.2,19.1,82.77,24.26,9.245833333333334,26.334000000000003,7.141579854835822,0.0,7.895083333333333
2022-06-12,34.2,17.6,74.93,16.01,9.504166666666666,25.5528,7.578797876804066,0.0,7.787875
2022-06-13,35.6,18.6,57.5,16.23,10.729166666666666,23.9508,8.191647190870915,0.0,7.711291666666667
2022-06-14,38.0,20.2,57.67,15.5,9.495833333333334,24.9444,8.33735009447952,0.0,7.7168125
2022-06-15,36.8,22.6,71.16,20.51,9.295833333333333,21.7548,7.3833487106224815,0.0,7.721666666666667
2022-06-16,37.8,22.2,62.08,16.4,9.433333333333334,23.796000000000003,8.077244516496918,0.0,7.650875
2022-06-17,39.0,21.3,57.0,15.06,8.933333333333334,25.2792,8.361385495671888,0.0,7.550166666666667
2022-06-18,38.2,21.2,50.37,16.77,9.4875,25.297200000000004,8.457823971799863,0.0,7.452708333333334
2022-06-19,36.0,21.6,71.22,29.32,8.904166666666667,24.033600000000003,7.203750225495443,0.0,7.390145833333332
2022-06-20,34.1,21.7,85.75,36.13,10.879166666666668,22.251600000000003,6.668916620134788,0.0,7.3655
2022-06-21,33.6,22.4,89.56,34.28,9.204166666666667,16.3008,5.468734642691133,0.0,7.693916666666666
2022-06-22,32.1,16.8,90.87,28.2,8.391666666666667,26.280000000000005,6.578384233218695,0.0,7.740958333333334
2022-06-23,33.3,18.2,85.34,16.94,8.145833333333334,26.478,7.069121031246277,0.0,7.643791666666666
2022-06-24,32.6,20.2,70.2,23.86,8.995833333333334,24.379200000000004,6.942278226861448,0.0,7.568583333333333
2022-06-25,35.0,18.9,70.88,22.44,9.466666666666669,26.2512,7.649711502565592,0.653,7.606270833333333
2022-06-26,32.0,18.7,87.15,32.33,11.170833333333334,25.437600000000003,6.886633355160749,0.054,7.665833333333333
2022-06-27,31.9,19.4,89.34,25.33,10.1625,24.7824,6.819113081318171,0.2,7.5868125
2022-06-28,32.2,22.7,80.64,38.41,8.5375,25.002,6.448113523509722,0.0,7.5957291666666675
2022-06-29,33.1,20.2,85.01,30.57,9.5,25.394400000000005,6.867322931916451,0.0,7.870208333333333
2022-06-30,32.2,20.5,84.08,30.62,8.804166666666667,25.038000000000004,6.583171712935098,0.0,8.2533125
2022-07-01,31.0,20.9,89.45,39.19,12.35,23.9688,6.458848807711552,0.8,8.221791666666666
2022-07-02,31.1,21.9,84.19,35.73,11.541666666666666,22.8492,6.465649287939932,44.309,8.192708333333334
2022-07-03,33.8,22.2,73.85,32.11,9.754166666666666,22.2228,6.737735311017349,1.184,8.163583333333333
2022-07-04,36.9,24.2,73.81,34.24,8.237499999999999,24.1092,7.049913160767549,9.74,8.088083333333334
2022-07-05,32.9,24.4,80.4,49.55,12.308333333333332,16.9668,5.620226757489966,0.6,8.061708333333334
2022-07-06,33.1,25.4,83.02,44.65,12.904166666666669,20.34,6.356314699962072,4.03,8.071875
2022-07-07,33.0,22.5,82.14,36.12,8.641666666666667,24.9984,6.576696954391893,0.0,8.030604166666667
2022-07-08,34.1,21.7,75.86,25.75,8.308333333333334,25.4232,7.0099099325189735,0.0,7.972625
2022-07-09,34.0,20.4,69.79,28.28,9.3625,25.642800000000005,7.246584049377092,0.8,7.884895833333334
2022-07-10,35.9,20.9,76.69,24.9,8.25,25.3584,7.219994910812702,3.634,7.7929375
2022-07-11,36.0,20.5,75.51,16.38,9.558333333333334,24.8832,7.768360870132347,0.0,7.68775
2022-07-12,36.0,19.0,74.0,20.08,8.8125,24.229565217391304,7.373604273826944,5.179,7.561645833333333
2022-07-13,39.1,20.3,60.06,13.2,7.383333333333333,25.534800000000004,7.786807600276951,1.579,7.497064516129032
2022-07-14,38.2,21.3,54.15,17.86,9.083333333333334,15.3828,6.98664368117686,3.273,7.344090909090909
2022-07-15,37.2,20.9,77.01,19.0,8.075,25.3548,7.475552378893606,23.324,7.262875
2022-07-16,38.0,21.6,55.86,18.28,8.925,24.948,8.037953542112133,3.431,7.175666666666667
2022-07-17,36.9,21.8,57.15,20.5,9.191666666666666,25.29,7.932851147926294,1.817,7.088875000000001
2022-07-18,37.0,21.9,58.39,22.24,9.558333333333334,25.1136,7.9734273878389725,1.835,7.020125
2022-07-19,38.0,21.3,70.89,19.19,9.379166666666666,24.3288,7.905376008854266,4.273,6.969416666666667
2022-07-20,35.0,22.7,76.78,30.01,10.2625,24.5988,7.316264366964593,17.849,6.929166666666667
2022-07-21,35.9,24.4,84.44,25.07,11.408333333333331,24.541200000000003,7.750563974854565,10.775,6.913270833333333
2022-07-22,38.0,21.7,77.62,20.92,8.295833333333333,23.871600000000004,7.381285213073208,6.172,6.860625
2022-07-23,37.7,22.9,77.04,26.94,10.029166666666669,23.688,7.627084202923145,21.078,6.793354166666667
2022-07-24,39.2,23.2,84.41,24.57,8.220833333333333,23.8284,7.359408121096484,0.0,6.671062500000001
2022-07-25,44.3,23.4,66.8,8.82,7.370833333333334,20.8872,7.889258867326795,0.0,6.571208333333334
2022-07-26,35.8,26.7,88.28,40.57,11.8375,22.960800000000003,6.977273584098959,0.0,6.538916666666666
2022-07-27,34.7,25.8,84.62,45.16,9.8375,20.9448,6.12037334064417,0.0,6.626541666666667
2022-07-28,36.0,24.7,82.19,34.44,10.170833333333333,14.155200000000002,5.712259580603988,7.157,6.742812499999999
2022-07-29,36.0,25.3,84.57,41.13,10.416666666666666,22.230000000000004,6.679118560550754,0.0,6.715791666666667
2022-07-30,34.0,26.2,82.08,45.22,12.454166666666666,18.828,6.154376275351465,0.109,6.7513125
2022-07-31,34.9,25.4,81.03,38.37,11.491666666666667,22.597200000000004,6.920771020311423,0.0,6.770604166666666
2022-08-01,36.0,23.7,82.15,32.03,9.154166666666669,23.13,6.840069723469709,0.0,6.730270833333333
2022-08-02,37.3,20.9,79.42,22.83,9.15,22.7088,7.238144753501642,2.653,6.662979166666666
2022-08-03,37.3,22.4,81.92,25.26,10.216666666666669,23.3136,7.488131057308086,25.635,6.5450625
2022-08-04,36.0,21.8,72.11,24.25,9.229166666666666,21.042,6.896756767102465,13.761,6.471604166666666
2022-08-05,36.9,22.5,78.62,21.79,10.275,23.2488,7.579285018654984,0.0,6.442395833333333
2022-08-06,36.0,22.0,74.35,25.35,9.554166666666667,23.5224,7.227059190530451,0.0,6.448916666666666
2022-08-07,36.3,20.5,74.62,25.48,8.799999999999999,23.598000000000003,7.052222746337067,0.0,6.434958333333333
2022-08-08,36.7,20.6,83.21,26.47,8.954166666666667,23.3568,6.989667880212297,0.0,6.414979166666666
2022-08-09,35.9,23.1,87.07,30.77,10.5875,21.5172,6.816756781171163,0.0,6.414416666666667
2022-08-10,35.0,19.6,81.25,36.38,11.370833333333332,21.024,6.6341130124894665,1.089,6.406354166666667
2022-08-11,35.0,21.8,76.22,29.24,10.820833333333333,22.2012,7.025578445008636,19.545,6.354229166666666
2022-08-12,38.5,21.4,80.03,18.31,7.416666666666667,19.4256,6.495944865222403,6.732,6.3011875
2022-08-13,40.3,27.6,52.24,18.11,16.795833333333334,15.6168,9.83840656572014,0.0,6.434458333333333
2022-08-14,39.3,22.7,66.23,20.31,7.633333333333333,20.660400000000003,6.894126111717464,0.0,6.632104166666667
2022-08-15,38.2,23.2,69.88,12.49,8.7875,18.92552727272728,7.099026658355234,0.0,6.506458333333334
2022-08-16,37.2,21.3,79.42,18.02,7.75,22.975200000000005,6.860163585501823,0.0,6.287145833333334
2022-08-17,35.3,24.2,60.5,17.59,10.641666666666667,22.914,7.711119458523206,2.0,6.194354166666667
2022-08-18,34.9,20.7,72.18,18.98,7.604166666666667,21.6324,6.376047742934908,5.496,6.170458333333333
2022-08-19,33.9,21.9,82.4,32.86,8.958333333333334,21.9924,6.192320779256131,3.485,6.166104166666667
2022-08-20,34.0,20.0,72.25,39.14,8.704166666666667,21.7476,6.035583672359823,0.0,6.170750000000001
2022-08-21,39.3,20.2,79.14,16.57,8.595833333333333,20.9448,7.190285435807259,1.327,6.1243541666666665
2022-08-22,33.9,22.8,79.87,38.94,10.7625,21.5136,6.320162442701581,0.0,6.054895833333333
2022-08-23,34.1,23.4,80.73,38.78,9.008333333333333,18.1548,5.571483911377697,0.0,6.104020833333333
2022-08-24,35.2,21.3,82.67,36.37,8.9375,19.8504,5.922158051064229,0.0,6.127583333333334
2022-08-25,34.9,22.9,88.38,36.59,9.416666666666666,21.0204,6.060450402974526,1.0,6.117291666666667
2022-08-26,33.9,23.9,85.97,39.97,9.533333333333331,19.1268,5.645172413107734,13.626,6.120291666666667
2022-08-27,34.0,21.1,79.65,34.94,9.975,21.2076,6.2049918214869,0.0,6.276458333333333
2022-08-28,32.9,23.6,83.5,44.32,10.908333333333331,11.211670588235291,4.587916804744419,0.0,6.321541666666666
2022-08-29,32.3,24.2,83.47,45.25,9.575,10.811269565217392,4.22151440509445,0.0,6.284895833333334
2022-08-30,35.2,22.8,90.26,43.83,6.5125,14.295600000000002,4.343881532847633,3.054,6.412270833333333
2022-08-31,35.1,22.5,91.47,35.88,7.800000000000001,17.373599999999996,5.197471140989262,8.531,8.857666666666667
2022-09-01,35.1,20.2,88.39,32.56,10.075,18.5868,5.955767941462123,30.176,9.709083333333334
2022-09-02,36.2,24.5,82.6,19.17,7.766666666666667,17.3052,5.813360425471841,6.446,9.794625
2022-09-03,34.3,22.7,69.61,21.91,8.883333333333333,18.1332,6.080390973874916,0.0,9.5809375
2022-09-04,34.9,19.7,78.48,21.07,9.825,19.476,6.453285771092084,0.0,9.301
2022-09-05,36.0,21.0,89.07,18.89,7.045833333333333,20.4948,5.863045191919339,0.0,8.974895833333333
2022-09-06,36.3,21.2,82.49,19.76,8.295833333333333,19.4688,6.180631692502865,0.0,8.6099375
2022-09-07,37.1,20.7,61.45,18.78,6.541666666666667,18.6444,5.792435317763526,0.0,8.2553125
2022-09-08,35.6,20.6,65.39,16.75,9.225,20.7324,6.732971836729678,0.0,7.928333333333334
2022-09-09,36.6,19.5,72.73,23.46,9.2875,19.8324,6.522697157748743,0.0,7.654229166666667
2022-09-10,34.0,19.8,79.56,34.15,8.737499999999999,19.5192,5.602963421369543,0.0,7.439958333333333
2022-09-11,35.1,18.6,91.27,22.91,8.6,18.6408,5.782248777009063,0.0,7.304479166666667
2022-09-12,34.9,21.3,89.55,40.03,8.225,14.3676,4.670548407312607,0.0,7.175854166666666
2022-09-13,28.9,25.4,83.12,52.85,7.212499999999999,3.9996,2.4441325907753213,0.0,9.800229166666666
2022-09-14,30.3,24.2,83.02,37.22,5.733333333333333,8.64,3.1997957846752936,0.0,11.660833333333334
2022-09-15,32.6,19.4,76.31,27.94,7.741666666666667,17.118000000000002,5.068475986220077,0.0,11.256541666666664
2022-09-16,33.4,20.7,77.01,28.19,8.804166666666667,18.5184,5.551643103628942,0.0,10.901604166666669
2022-09-17,31.7,18.6,83.16,42.36,9.341666666666669,19.062,5.015125406627744,0.0,10.577041666666666
2022-09-18,28.9,22.4,91.47,50.16,12.245833333333332,11.808,3.917491505264965,0.0,10.370145833333334
2022-09-19,29.3,22.3,72.82,40.97,9.220833333333331,17.298,4.787921507413025,0.0,10.503145833333331
2022-09-20,30.3,17.3,76.44,39.33,7.933333333333334,17.621999999999996,4.560307543462314,0.0,10.335895833333334
2022-09-21,28.9,20.7,80.15,31.78,5.658333333333334,10.3752,3.3647804854765715,0.0,10.084895833333333
2022-09-22,30.5,19.0,83.89,37.43,8.033333333333333,17.5284,4.548994912721105,0.0,12.712270833333331
2022-09-23,30.5,18.0,88.4,39.54,7.2875,16.4484,4.181207243505435,0.0,18.808104166666663
2022-09-24,32.5,18.0,82.6,31.31,7.833333333333333,15.735600000000002,4.666566039376702,0.0,16.261208333333332
2022-09-25,27.2,19.2,92.27,50.56,10.95,9.324000000000002,3.2724227610563204,0.0,14.898333333333332
2022-09-26,27.2,18.2,100.0,47.68,8.233333333333333,10.656,3.050021123837867,0.0,14.129604166666669
2022-09-27,29.3,15.5,95.09,23.54,7.337499999999999,19.1916,4.511002915398668,0.0,13.585458333333332
2022-09-28,31.0,15.5,66.91,22.53,7.983333333333333,19.1772,5.100921362824335,0.0,13.110354166666667
2022-09-29,26.5,17.7,68.31,30.3,6.570833333333333,9.7092,3.410275543144233,0.0,12.647
2022-09-30,25.2,15.2,82.53,28.24,11.879166666666665,18.9972,4.772442242635159,0.0,12.368875
2022-10-01,27.0,12.0,83.08,21.34,5.558333333333334,11.171895652173914,3.3168423738090502,0.0,12.131729166666666
2022-10-02,26.9,12.5,91.71,41.1,6.533333333333334,10.383709090909091,2.9745596525700133,0.0,11.872520833333333
2022-10-03,28.2,17.5,88.2,47.95,6.170833333333333,7.995600000000002,2.663259135020962,0.0,11.685520833333332
2022-10-04,28.9,18.3,97.98,41.34,5.95,10.818,2.977068030212956,0.0,11.836854166666669
2022-10-05,27.2,19.1,93.94,51.04,7.462499999999999,13.069963636363635,3.131730587411622,0.0,11.724312500000002
2022-10-06,25.0,18.9,96.03,57.74,7.116666666666667,10.35,2.5006866570383206,0.0,17.74235416666667
2022-10-07,26.3,15.6,98.13,48.52,6.245833333333334,16.109999999999996,3.1415209684028764,0.0,21.3808125
2022-10-08,26.3,18.0,92.15,50.81,6.7625,13.280400000000002,2.9805153394378303,0.0,18.826916666666666
2022-10-09,26.2,17.1,95.62,46.8,5.845833333333334,9.9468,2.566237187226964,0.0,17.353854166666668
2022-10-10,25.5,16.0,96.12,61.04,5.275,12.1788,2.413020479331378,0.0,19.76875
2022-10-11,26.0,14.9,98.12,51.71,5.166666666666667,13.0716,2.607080637975873,0.0,23.616041666666664
2022-10-12,25.4,15.9,93.88,50.38,5.870833333333334,11.5128,2.572020741057478,0.0,21.592583333333334
2022-10-13,26.5,14.6,97.18,40.96,5.133333333333334,16.268399999999996,3.0185699600235583,0.0,19.978729166666668
2022-10-14,30.2,13.4,93.26,28.17,5.820833333333333,16.2,3.629639150959553,0.0,18.7193125
2022-10-15,29.3,13.5,89.61,32.84,6.1125,15.4872,3.491814060336408,0.0,17.722270833333333
2022-10-16,28.6,13.8,89.61,34.04,5.4750000000000005,12.2148,3.027779862758504,0.0,16.894166666666667
2022-10-17,28.1,15.4,88.95,48.75,8.108333333333333,8.6724,2.872190920128075,0.0,16.296937500000002
2022-10-18,27.9,14.9,96.88,59.49,7.466666666666666,6.7716,2.224357614338228,0.0,15.820979166666667
2022-10-19,27.8,20.0,95.35,59.69,5.983333333333333,5.749200000000001,1.9548677968112484,3.454,15.373875
2022-10-20,26.0,19.6,94.37,63.47,5.8500000000000005,3.1824000000000003,1.553453614874302,3.975,14.9696875
2022-10-21,26.7,15.9,94.01,59.67,4.354166666666667,5.324400000000001,1.681929690165167,0.0,14.692854166666669
2022-10-22,25.7,18.7,95.18,66.62,4.916666666666667,5.263199999999999,1.576382618592914,0.0,14.384916666666667
2022-10-23,29.3,17.8,99.38,42.0,5.066666666666666,5.0076,2.1280083976336663,0.0,14.107666666666669
2022-10-24,28.0,14.9,96.63,41.31,5.583333333333333,6.9516,2.354164927476473,0.0,13.7926875
2022-10-25,27.6,13.9,98.13,43.68,5.641666666666667,4.3884,2.104399172626153,0.0,13.475
2022-10-26,30.2,15.5,84.71,26.56,4.833333333333333,4.183199999999999,2.5329773730835807,0.0,13.2079375
2022-10-27,28.0,12.4,93.37,39.27,6.483333333333333,7.2612,2.615759228338908,0.0,12.969291666666663
2022-10-28,27.0,14.3,98.74,39.27,6.375,5.958,2.362670782481026,0.0,12.740104166666669
2022-10-29,24.9,14.2,96.24,55.88,6.1125,6.008400000000001,1.8633834812821664,0.0,12.548104166666668
2022-10-30,24.3,12.2,97.94,62.57,5.912000000000001,5.370624,1.618097979170249,0.0,12.423304347826086
2022-10-31,25.7,15.5,98.5,53.44,4.145833333333333,3.9276,1.5144144553678622,0.0,12.342479166666664
2022-11-01,28.2,15.8,98.13,35.47,6.3625,5.695200000000001,2.472661221303297,0.0,12.263625
2022-11-02,25.7,17.0,93.95,55.62,5.729166666666667,6.631200000000001,1.895504627146096,0.0,12.116958333333336
2022-11-03,25.4,16.3,95.89,46.26,4.8875,3.7476,1.7219473895587285,0.0,11.996020833333333
2022-11-04,26.0,13.8,84.99,24.33,9.166666666666666,5.047199999999999,3.305038282514676,0.0,11.9116875
2022-11-05,24.7,13.4,63.87,17.55,8.454166666666667,5.9076,3.500310604677564,0.0,11.731791666666666
2022-11-06,26.3,7.8,82.47,27.81,4.825,5.9508,2.3366041572637632,0.0,11.6030625
2022-11-07,24.7,7.3,89.05,27.95,5.875,5.392799999999999,2.421210570304716,0.0,11.4949375
2022-11-08,23.3,9.1,93.74,38.46,4.575,4.4532,1.7730667256640549,0.0,11.3656875
2022-11-09,25.3,10.0,89.72,34.14,5.170833333333333,5.0076,2.1169829478708664,0.0,11.332708333333334
2022-11-10,22.3,12.3,88.84,46.93,7.229166666666667,10.6812,2.1938838438807724,0.0,11.244270833333331
2022-11-11,18.4,13.0,97.76,73.73,4.608333333333333,6.008400000000001,1.1045827425704282,0.0,11.1891875
2022-11-12,23.9,17.7,93.27,61.76,12.270833333333334,9.9864,2.3559768357776885,0.0,11.309041666666666
2022-11-13,23.1,15.3,93.85,57.81,5.529166666666666,9.651599999999998,1.762626688258261,0.0,11.323645833333332
2022-11-14,24.0,14.3,97.92,42.24,4.720833333333334,10.98,1.902303073728253,0.0,11.280395833333332
2022-11-15,24.0,11.6,96.55,44.01,5.9750000000000005,7.254,1.9470771706900007,0.0,11.311854166666668
2022-11-16,23.0,13.3,93.79,35.69,10.95,4.6512,2.735576494332173,0.0,11.268083333333337
2022-11-17,27.1,13.6,85.41,30.1,12.204166666666666,11.4588,3.824153071630388,0.0,11.236479166666667
2022-11-18,17.6,14.2,83.5,49.92,8.941666666666666,2.0340000000000003,1.8377361456705512,0.0,11.084354166666666
2022-11-19,17.1,10.0,70.11,29.43,17.620833333333334,11.876400000000002,3.524351608913085,0.0,10.942583333333332
2022-11-20,22.0,7.9,73.66,33.79,9.029166666666669,11.5704,2.731268351742334,0.0,10.910083333333333
2022-11-21,22.7,7.1,88.17,36.05,10.925,7.0812,2.8647046347146463,0.0,10.862125
2022-11-22,20.0,9.9,66.12,30.77,11.425,8.452799999999998,3.078518470812501,0.0,10.82775
2022-11-23,26.8,10.7,81.12,34.33,10.983333333333334,7.966799999999999,3.4172509779109776,0.0,10.858145833333332
2022-11-24,24.2,9.9,91.11,44.74,5.408333333333334,10.4328,1.8739465492593488,0.0,10.809937499999998
2022-11-25,24.0,10.1,92.02,33.95,8.791666666666666,9.6552,2.615631597133794,0.0,10.745
2022-11-26,20.9,8.2,74.65,22.87,5.266666666666667,11.0052,1.979934267185988,0.0,10.5969375
2022-11-27,18.4,4.5,89.21,40.55,3.75,10.209600000000002,1.3066285841093852,0.0,10.491104166666666
2022-11-28,19.2,7.6,93.42,24.83,14.0,11.120400000000002,3.0621868957393703,0.0,10.447208333333334
2022-11-29,19.2,6.2,56.74,28.69,12.083333333333334,10.7856,3.158178017963297,0.0,10.356875
2022-11-30,18.3,5.1,84.58,37.96,2.958333333333333,8.982,1.1676297564588125,0.0,10.290458333333332
2022-12-01,15.8,6.5,95.49,56.56,4.354166666666667,4.4064000000000005,1.050417236078116,0.0,10.2364375
2022-12-02,15.0,5.7,90.52,56.48,9.941666666666666,3.4128000000000003,1.5018456796665276,0.091,10.231166666666669
2022-12-03,17.9,6.9,88.92,44.69,7.175,8.935200000000002,1.6690357540216854,0.0,10.854166666666666
2022-12-04,19.2,6.5,96.74,50.49,5.375,8.204399999999998,1.3710533672974194,0.0,11.1435
2022-12-05,19.2,8.4,100.0,56.48,5.7250000000000005,8.809199999999999,1.2998811373935166,0.0,11.142375
2022-12-06,18.0,8.9,98.84,72.59,2.725,5.1228,0.806226466173673,0.0,11.479125000000002
2022-12-07,20.1,8.8,98.27,57.3,3.595833333333333,7.6428,1.097323576487272,0.0,11.979833333333334
2022-12-08,19.5,11.1,100.0,51.49,4.804166666666666,5.238,1.2407814127218226,0.0,12.051604166666666
2022-12-09,20.5,11.1,98.45,56.07,7.808333333333334,3.7944,1.5085213551425931,0.0,12.043854166666668
2022-12-10,21.9,8.6,86.55,35.82,7.995833333333334,7.401600000000001,2.2248630113948447,0.272,11.963270833333333
2022-12-11,14.9,11.9,91.22,62.57,4.283333333333333,3.3912,0.9669059314694568,0.0,11.888333333333334
2022-12-12,22.6,8.5,100.0,44.14,7.679166666666667,6.3180000000000005,1.9143909767543053,0.054,12.022333333333334
2022-12-13,25.0,16.2,77.52,40.49,12.575,3.4919999999999995,3.169428237410519,0.0,12.118583333333332
2022-12-14,23.4,13.3,96.86,40.11,8.891666666666667,4.6116,2.2043401066390222,0.0,12.5778125
2022-12-15,20.0,7.0,96.84,47.6,7.441666666666666,5.4432,1.6708542240880846,0.0,16.383854166666666
2022-12-16,18.0,5.9,97.0,46.86,5.025,6.4404,1.27967050748873,0.0,15.832291666666668
2022-12-17,18.7,6.8,93.91,48.95,4.65,8.1612,1.2428872182993826,0.0,15.302145833333334
2022-12-18,17.9,5.8,97.78,59.61,4.8875,8.694,1.089039962211938,0.0,14.85075
2022-12-19,17.3,9.4,98.67,67.5,4.091666666666667,7.038,0.9197708283584493,0.0,14.392125
2022-12-20,18.6,10.4,97.86,57.15,5.5375000000000005,7.844400000000002,1.2130809078120757,0.0,14.025791666666668
2022-12-21,22.0,7.8,92.52,36.36,6.758333333333333,7.1136,1.9525663522477448,0.0,13.842104166666669
2022-12-22,22.1,10.4,82.79,41.62,10.720833333333331,9.5544,2.498759372554003,0.0,13.549083333333334
2022-12-23,23.2,11.3,84.74,39.04,8.254166666666666,9.3312,2.262562716039443,0.599,13.2439375
