date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2022-05-18,0.7014218009478673,0.6959247648902821,0.83023316740896,0.3470262096774194,0.1345498110773201,0.7153562005277045,0.5639809900965991,0.0,0.1568524174455698
2022-05-19,0.6445497630331753,0.6363636363636364,0.7492795389048992,0.36567540322580644,0.14542438484932263,0.7119788918205806,0.539342092197309,0.0,0.1495724208791327
2022-05-20,0.6563981042654029,0.6081504702194357,0.6761854859837569,0.4303175403225806,0.1703990415629896,0.688759894459103,0.5452302029980877,0.0,0.14185760724992044
2022-05-21,0.6753554502369669,0.677115987460815,0.7626408173958605,0.28981854838709675,0.13749884803243942,0.34490765171503956,0.41481994950546236,0.0,0.13565481536112897
2022-05-22,0.7630331753554502,0.6238244514106582,0.6847000261985854,0.2652469758064516,0.0777808496912727,0.2744063324538258,0.36265329098625554,0.03470917892100723,0.13000905850862507
2022-05-23,0.7203791469194313,0.7429467084639497,0.5724390882892324,0.29485887096774194,0.16081467145885173,0.4186807387862797,0.5136684666867339,0.03050987218837327,0.12497433746885231
2022-05-24,0.6445497630331753,0.7366771159874608,0.6873198847262247,0.3553427419354839,0.18495991152889138,0.43641160949868074,0.47418780179032977,0.0,0.11999799564685633
2022-05-25,0.561611374407583,0.658307210031348,0.7119465548860362,0.2583165322580645,0.27444475163579396,0.602005277044855,0.5695580080979078,0.11212912486447693,0.11636632180765412
2022-05-26,0.5758293838862559,0.4921630094043887,0.8598375687712864,0.35320060483870963,0.11012809879273798,0.7216886543535621,0.4685208259984564,0.0,0.11317395158222274
2022-05-27,0.7132701421800949,0.5956112852664577,0.6435682473146451,0.2061491935483871,0.11418302460602708,0.7482849604221637,0.6009286559744828,0.0,0.10984049824716395
2022-05-28,0.7393364928909952,0.6614420062695925,0.8079643699240242,0.2069052419354839,0.1424753478942033,0.7443799472295515,0.6394101915435879,0.0,0.10590865792989242
2022-05-29,0.8009478672985783,0.6959247648902821,0.457427298925858,0.1766633064516129,0.13215371855128563,0.6604749340369395,0.6624686643317511,0.0,0.10185908619010417
2022-05-30,0.7156398104265402,0.7115987460815046,0.8023316740895992,0.2069052419354839,0.1015574601419224,0.6830606860158313,0.5569554416706228,0.0,0.0987017434953389
2022-05-31,0.6872037914691944,0.7021943573667712,0.5584228451663611,0.36252520161290325,0.18201087457377205,0.7328759894459103,0.6304912177495233,0.0,0.09631889842308007
