date,ETo,humidity_max,humidity_avg,humidity_min,precip,solar_radiation_avg,temp_max,temp_avg,temp_min,windspeed_avg,humedad_sonda
2023-01-04,0.01182795698924731,0.9482089552238806,0.8587012987012987,0.7184615384615384,0.0,0.1458124791458125,0.2631176770249618,0.3176685993286542,0.3798076923076923,0.03265306122448979,0.2855374769080083
2023-01-05,0.009677419354838705,0.9549253731343285,0.8196103896103896,0.5715384615384616,0.0,0.25759092425759095,0.2771268466632705,0.2432102532804394,0.3431490384615385,0.02551020408163265,0.278531137039308
2023-01-06,0.013978494623655913,0.954179104477612,0.7136363636363636,0.3779120879120879,0.0,0.294627961294628,0.35022924095771774,0.22581629539212694,0.25,0.027551020408163266,0.27352766645240856
2023-01-07,0.03225806451612903,0.9323880597014925,0.654935064935065,0.3862637362637362,0.0,0.30130130130130134,0.37162506367804377,0.2758620689655172,0.2566105769230769,0.04387755102040816,0.27286563842507433
2023-01-08,0.021505376344086016,0.8294029850746267,0.6716883116883117,0.575054945054945,0.0,0.08341675008341676,0.3334182373917473,0.36222154409520896,0.4254807692307692,0.03061224489795918,0.280280747277095
2023-01-09,0.09999999999999999,0.7541791044776119,0.5101298701298701,0.41208791208791207,0.0,0.2459125792459126,0.456953642384106,0.5190723222459567,0.6012620192307693,0.10408163265306122,0.2835015309089581
2023-01-10,0.04731182795698924,0.9007462686567164,0.6350649350649351,0.38076923076923075,0.0,0.3123123123123124,0.44549159449821707,0.38602380225816285,0.4402043269230769,0.044897959183673466,0.27663194105037836
2023-01-11,0.06666666666666668,0.927910447761194,0.6761038961038961,0.4776923076923077,0.0,0.3099766433099767,0.3731533367294957,0.36527311565456205,0.3743990384615385,0.08979591836734693,0.2734348541711716
2023-01-12,0.03763440860215053,0.8380597014925374,0.6214285714285713,0.44846153846153847,0.0,0.325658992325659,0.35328578706062147,0.35825450106804996,0.4248798076923077,0.04387755102040816,0.27300831262335895
2023-01-13,0.060215053763440864,0.9017910447761194,0.5774025974025974,0.30923076923076925,0.0,0.3373373373373374,0.3545593479368314,0.2886786695148001,0.3182091346153846,0.06938775510204082,0.26774713985132265
2023-01-14,0.027956989247311825,0.9223880597014925,0.6055844155844156,0.3216483516483517,0.0,0.3316649983316651,0.34895568008150796,0.24382056759231002,0.25240384615384615,0.0336734693877551,0.2642977812927962
2023-01-15,0.1043010752688172,0.8340298507462686,0.5316883116883117,0.33417582417582414,0.0,0.3229896563229897,0.4146714212939379,0.3417760146475434,0.3010817307692308,0.10612244897959183,0.2657057633464554
2023-01-16,0.07956989247311827,0.8828358208955225,0.5377922077922077,0.3507692307692308,0.0,0.2869536202869537,0.3336729495669893,0.32926457125419584,0.3194110576923077,0.09693877551020406,0.26539869292661816
2023-01-17,0.1849462365591398,0.6874626865671642,0.3481818181818182,0.29802197802197805,0.0,0.32332332332332336,0.39607743250127353,0.4693317058285016,0.47265625,0.21734693877551017,0.2692706435741813
2023-01-18,0.14946236559139783,0.6491044776119402,0.37792207792207794,0.3664835164835165,0.01530612244897959,0.3677010343677011,0.19179826795720833,0.29996948428440645,0.45853365384615385,0.2795918367346939,0.25975886579442875
2023-01-19,0.11720430107526882,0.42925373134328354,0.28727272727272724,0.257032967032967,0.0,0.3730397063730398,0.23866530820173204,0.30637778455904785,0.3629807692307692,0.15,0.2561544909789425
2023-01-20,0.1075268817204301,0.6788059701492538,0.4775324675324676,0.4181318681318681,0.0,0.29329329329329334,0.34233316352521653,0.426914861153494,0.5231370192307692,0.12653061224489795,0.2619666132502368
2023-01-21,0.13118279569892471,0.7432835820895521,0.32298701298701293,0.1453846153846154,0.0,0.38505171838505176,0.28884360672440146,0.35672871528837347,0.4789663461538462,0.14285714285714285,0.26206041289616777
2023-01-22,0.1268817204301075,0.17656716417910445,0.1590909090909091,0.18362637362637363,0.0,0.4007340674007341,0.1872134488028528,0.2337503814464449,0.35727163461538464,0.14795918367346939,0.2532294230729358
2023-01-23,0.06881720430107525,0.5208955223880598,0.26857142857142857,0.26560439560439564,0.0,0.3863863863863864,0.16454406520631684,0.1983521513579493,0.2746394230769231,0.09183673469387754,0.24947447514161283
2023-01-24,0.03548387096774193,0.8164179104477612,0.5471428571428572,0.40131868131868137,0.0,0.2589255922589256,0.16505348955680083,0.1516631064998474,0.17487980769230768,0.053061224489795916,0.2490844660874786
2023-01-25,0.05806451612903226,0.7385074626865672,0.5248051948051947,0.4145054945054945,0.0,0.3139806473139807,0.21013754457463069,0.18706133658834298,0.2322716346153846,0.07959183673469387,0.24934858614312647
2023-01-26,0.07419354838709677,0.5576119402985075,0.4174025974025974,0.435934065934066,0.0,0.1968635301968635,0.17906265919510952,0.23710711016173328,0.3449519230769231,0.11122448979591837,0.24919455725086076
2023-01-27,0.09892473118279568,0.6104477611940299,0.3525974025974026,0.26615384615384613,0.0,0.4137470804137471,0.22975038206826287,0.2374122673176686,0.27974759615384615,0.11326530612244898,0.24705888741771556
2023-01-28,0.061290322580645165,0.5735820895522389,0.38662337662337665,0.26032967032967036,0.0,0.41241241241241244,0.21956189505858378,0.16631064998474213,0.22926682692307693,0.06122448979591836,0.2452534910747169
2023-01-29,0.06451612903225806,0.7261194029850747,0.5528571428571428,0.3574725274725275,0.0,0.3947280613947281,0.22312786551197147,0.15288373512358863,0.14122596153846156,0.07142857142857142,0.2453137203210516
2023-01-30,0.05376344086021505,0.8850746268656716,0.5681818181818182,0.3506593406593406,0.0,0.42075408742075415,0.25165562913907286,0.19591089411046686,0.2521033653846154,0.04387755102040816,0.24758663384666427
