date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2023-01-04,17.1,7.7,99.32,59.66,4.375,7.693200000000001,1.045498137550519,0.0,11.153375
2023-01-05,17.3,4.8,96.25,51.61,3.625,9.2628,1.0683533923737605,0.0,11.109625
2023-01-06,18.5,2.5,97.93,44.53,4.145833333333333,9.723600000000005,1.2533495418009586,0.0,11.046645833333336
2023-01-07,18.3,2.5,93.28,37.02,4.9375,9.8928,1.4763050301926444,0.0,11.016666666666666
2023-01-08,21.8,5.6,88.84,45.33,6.570833333333333,3.0492,1.8310898408063967,0.0,11.070166666666664
2023-01-09,24.1,13.7,69.42,34.52,11.1125,8.200800000000003,3.225053098286897,0.0,11.106020833333334
2023-01-10,22.2,7.9,89.32,39.85,4.870833333333334,10.0008,1.674297738467046,0.0,10.973833333333332
2023-01-11,20.3,5.8,90.46,40.87,9.870833333333334,10.1916,2.287462215513046,0.109,10.875895833333333
2023-01-12,19.1,7.8,92.86,43.33,4.341666666666667,10.2852,1.3963314796860462,0.0,10.80525
2023-01-13,19.6,5.8,90.24,28.05,7.7,9.8424,2.215202056923768,0.0,10.65425
2023-01-14,19.1,1.2,88.83,36.31,4.175,10.6884,1.477716059398623,0.0,10.629395833333334
2023-01-15,22.9,3.5,88.33,26.49,8.916666666666666,10.169999999999998,2.859279263247348,0.0,10.605270833333334
2023-01-16,20.1,5.7,80.94,27.83,11.266666666666666,8.7048,2.9570422713446645,1.129,10.557770833333334
2023-01-17,22.9,13.9,49.81,22.48,21.816666666666663,10.5048,5.672414702975392,0.0,10.578208333333334
2023-01-18,13.2,6.0,73.58,31.8,22.22083333333333,10.6704,3.1666232785655253,0.0,10.1613125
2023-01-19,16.0,1.5,59.21,21.7,14.141666666666666,11.286,3.2904993739325703,0.0,10.169895833333332
2023-01-20,19.2,6.4,77.12,37.04,11.095833333333331,11.9268,2.670795365157559,0.0,10.367479166666667
2023-01-21,18.0,4.0,89.35,25.01,10.258333333333336,11.8332,2.632313037940187,0.0,10.373479166666668
2023-01-22,12.6,3.7,47.06,19.08,12.758333333333333,11.9376,2.9859844641379305,0.0,10.214166666666667
2023-01-23,12.2,3.7,58.94,23.95,9.908333333333331,11.6208,2.3793398687299727,0.0,10.1423125
2023-01-24,10.5,0.0,77.96,43.1,7.0875,7.995600000000002,1.462825683943424,65.487,10.0805
2023-01-25,14.0,1.4,76.38,39.36,9.0875,9.4932,1.9807091831866968,7.251,10.014041666666666
2023-01-26,13.3,1.2,78.64,35.63,10.6125,10.962,2.153465506737915,0.0,9.9595
2023-01-27,15.0,0.6,73.76,23.86,7.1000000000000005,11.952000000000002,2.1189845365302262,0.0,10.035958333333332
2023-01-28,13.3,0.9,70.13,28.37,4.8375,11.934,1.6205395965201146,1.273,10.028229166666668
2023-01-29,13.7,-1.9,91.09,37.55,6.925,10.677599999999998,1.7087776104807395,0.0,9.967541666666667
2023-01-30,15.0,-0.2,92.64,31.89,4.054166666666666,12.4344,1.501744329896307,0.0,9.982958333333334
2023-01-31,18.2,1.0,79.16,18.33,7.0125,12.848400000000002,2.490358240646685,0.0,9.948770833333333
2023-02-01,15.9,0.1,91.11,36.5,6.091666666666666,6.0768,1.722419241615352,0.0,9.900083333333331
