date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2023-01-13,13.7,2.4,64.63,23.66,5.325,10.9836,1.6183252600811782,0.0,25.869137931034484
2023-01-14,15.2,1.9,74.48,28.43,5.808333333333334,11.2788,1.6967554026250242,0.1,25.7375
2023-01-15,11.6,3.8,91.14,33.12,13.825,9.972,2.080574140820947,0.0,25.660375
2023-01-16,7.6,1.8,95.09,81.1,21.383333333333336,3.2292,0.8116551363169017,0.0,25.55933333333333
2023-01-17,9.5,3.7,93.15,59.82,37.891666666666666,1.4868,1.7711083702910495,0.2,25.57925
2023-01-18,3.2,-0.9,83.53,58.5,21.46666666666667,9.756000000000002,1.3061146520574882,0.4,27.026979166666667
2023-01-19,4.9,-2.4,77.73,39.95,12.6625,12.2076,1.5315700702206578,2.3,28.4104375
2023-01-20,9.6,3.1,90.64,57.84,9.8,4.626,1.233854602363902,1.6,28.11295833333333
2023-01-21,9.0,1.6,91.9,40.83,8.716666666666667,3.8844,1.3961142133576248,0.0,27.6726875
2023-01-22,5.1,-2.8,62.1,30.17,6.745833333333334,12.9204,1.3915195124048014,0.0,26.971541666666667
2023-01-23,3.9,-3.2,81.23,40.26,6.304166666666667,12.6504,1.127202880631312,1.6,26.479229166666663
2023-01-24,2.1,-4.1,96.37,61.65,7.004166666666666,11.6316,0.8245678719479349,0.2,26.258604166666668
2023-01-25,4.6,-3.6,89.4,51.62,8.066666666666666,12.340800000000002,1.109280675898747,0.0,25.99002083333333
2023-01-26,3.1,-2.4,81.19,59.62,10.816666666666668,7.970400000000001,1.076273615460522,0.0,25.881229166666667
2023-01-27,5.8,-3.9,84.74,45.4,8.495833333333334,12.6864,1.305985967473145,0.6,25.7494375
2023-01-28,5.0,-4.3,82.08,50.55,6.358333333333333,13.1004,1.1276865184509204,0.0,25.601770833333333
2023-01-29,5.0,-4.0,92.96,44.51,7.354166666666667,12.9528,1.193904318449427,0.0,25.50016666666667
2023-01-30,6.4,-2.3,97.81,45.96,6.120833333333334,13.528800000000002,1.184493981189663,0.0,25.849979166666667
2023-01-31,9.9,-2.1,81.2,40.88,7.758333333333333,13.9608,1.6376277293400705,1.5,25.61925
2023-02-01,11.0,-0.9,79.87,23.63,7.554166666666667,13.9968,1.9440161554749835,0.0,25.56747916666667
