date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2023-01-04,12.2,3.2,87.47,58.47,6.404166666666666,10.746,1.117546060663322,0.0,25.625333333333334
2023-01-05,11.4,2.4,87.44,58.58,6.208333333333333,10.6704,1.073874369004336,0.0,25.264291666666665
2023-01-06,12.1,1.5,85.46,42.85,6.820833333333333,10.8288,1.3555847326051889,0.0,24.9231875
2023-01-07,11.6,1.0,90.54,45.24,8.545833333333333,10.836000000000002,1.4192823111049606,0.0,24.63727083333333
2023-01-08,11.9,5.4,90.82,72.89,20.079166666666666,0.432,1.2624707594588744,0.0,24.758750000000003
2023-01-09,13.0,7.3,86.22,57.45,17.145833333333332,2.4552,1.8025110157715407,0.0,25.089
2023-01-10,14.8,3.2,90.11,47.68,5.7125,10.9044,1.325570455254348,0.3,25.001104166666668
2023-01-11,13.0,3.8,83.97,50.04,7.712499999999999,10.0764,1.442298706207814,4.2,24.74939583333333
2023-01-12,12.0,1.2,100.0,46.55,6.541666666666667,11.3184,1.243264427918242,0.0,24.578437500000003
2023-01-13,13.7,2.4,64.63,23.66,5.325,10.9836,1.6183277349902343,0.0,24.24772916666667
2023-01-14,15.2,1.9,74.48,28.43,5.808333333333334,11.2788,1.6967573841439256,0.1,23.93525
2023-01-15,11.6,3.8,91.14,33.12,13.825,9.972,2.0805907523173945,0.0,23.694416666666665
2023-01-16,7.6,1.8,95.09,81.1,21.383333333333336,3.2292,0.8116429741725721,0.0,23.45833333333333
2023-01-17,9.5,3.7,93.15,59.82,37.891666666666666,1.4868,1.7711250632751214,0.2,23.36083333333333
2023-01-18,3.2,-0.9,83.53,58.5,21.46666666666667,9.756000000000002,1.3061026621774037,0.4,24.418104166666662
2023-01-19,4.9,-2.4,77.73,39.95,12.6625,12.2076,1.5315572991308233,2.3,27.6101875
2023-01-20,9.6,3.1,90.64,57.84,9.8,4.626,1.23384854318356,1.6,28.050979166666664
2023-01-21,9.0,1.6,91.9,40.83,8.716666666666667,3.8844,1.3961177880589823,0.0,27.77235416666667
2023-01-22,5.1,-2.8,62.1,30.17,6.745833333333334,12.9204,1.3914963922397643,0.0,27.1034375
2023-01-23,3.9,-3.2,81.23,40.26,6.304166666666667,12.6504,1.1271660052513486,1.6,26.476666666666663
2023-01-24,2.1,-4.1,96.37,61.65,7.004166666666666,11.6316,0.824522326099684,0.2,26.049125
2023-01-25,4.6,-3.6,89.4,51.62,8.066666666666666,12.340800000000002,1.1092426395850494,0.0,25.6761875
2023-01-26,3.1,-2.4,81.19,59.62,10.816666666666668,7.970400000000001,1.076251274777133,0.0,25.407791666666668
2023-01-27,5.8,-3.9,84.74,45.4,8.495833333333334,12.6864,1.305953203858102,0.6,25.13470833333333
2023-01-28,5.0,-4.3,82.08,50.55,6.358333333333333,13.1004,1.1276417437127069,0.0,24.796104166666662
2023-01-29,5.0,-4.0,92.96,44.51,7.354166666666667,12.9528,1.1938631113291238,0.0,24.522875
