date,ETo,humidity_max,humidity_avg,humidity_min,precip,solar_radiation_avg,temp_max,temp_avg,temp_min,windspeed_avg,humedad_sonda
2023-09-26,0.3378478204326806,0.9435820895522388,0.6811688311688312,0.42241758241758237,0.0,0.6435094585779518,0.6301579215486501,0.6713457430576747,0.6923076923076923,0.09494949494949494,0.4792058091213637
2023-09-27,0.33678326708932477,0.9291044776119403,0.6527272727272728,0.3882417582417582,0.0,0.6363339856490542,0.6388181355068773,0.6954531583765639,0.737079326923077,0.08787878787878788,0.4791026725032913
2023-09-28,0.33358960705925733,0.9335820895522388,0.6948051948051948,0.46142857142857147,0.0,0.6307893020221788,0.6569026999490577,0.6814159292035397,0.6881009615384615,0.09090909090909091,0.47905986107692133
2023-09-29,0.33571871374596896,0.9346268656716419,0.665064935064935,0.3995604395604396,0.0,0.6164383561643836,0.6716760061130923,0.6972841013121757,0.7220552884615384,0.0898989898989899,0.47790881749975433
2023-09-30,0.3208149669389875,0.9350746268656718,0.5977922077922078,0.26472527472527474,0.0,0.6307893020221788,0.7024961793173714,0.6820262435154103,0.7007211538461539,0.06464646464646465,0.47503753297209567
2023-10-01,0.33358960705925733,0.9067164179104478,0.5083116883116883,0.24131868131868134,0.0,0.6454664057403784,0.7228731533367296,0.6933170582850167,0.6165865384615385,0.07373737373737373,0.4719624076756995
2023-10-02,0.341041480462748,0.8974626865671641,0.5624675324675324,0.27736263736263733,0.0,0.6360078277886497,0.7060621497707591,0.6805004577357339,0.6186899038461539,0.08787878787878788,0.46860560265353013
2023-10-03,0.3272022869991224,0.9305970149253731,0.6431168831168831,0.32010989010989016,0.0,0.5877364644487932,0.6979113601630159,0.7012511443393347,0.6637620192307692,0.09090909090909091,0.4658510765614252
2023-10-04,0.29845934672851526,0.9234328358208956,0.682987012987013,0.4507692307692308,0.0,0.5655577299412916,0.6406011207335711,0.7168141592920353,0.7707331730769231,0.08282828282828282,0.46498657764484624
2023-10-05,0.29207202666838034,0.9355223880597016,0.5996103896103896,0.28076923076923077,0.0,0.5841487279843445,0.6782985226693837,0.6765334147085748,0.6754807692307693,0.06767676767676768,0.4586169184919091
2023-10-06,0.3080403268187176,0.9085074626865672,0.5757142857142857,0.20670329670329668,0.0,0.5962165688193085,0.7274579724910851,0.6814159292035397,0.6445312500000001,0.07171717171717171,0.4541859358626453
2023-10-07,0.294201133355092,0.9168656716417911,0.6651948051948052,0.3772527472527472,0.0,0.5678408349641227,0.6619969434538971,0.6710405859017393,0.639423076923077,0.08686868686868686,0.45038350281144596
2023-10-08,0.2611999797110616,0.9264179104477611,0.7141558441558441,0.47307692307692306,0.0,0.4774951076320941,0.6235354049923587,0.7021666158071406,0.8182091346153846,0.08484848484848484,0.4489415361323574
2023-10-09,0.2494898929341476,0.9402985074626866,0.683116883116883,0.4472527472527473,0.0,0.5443574690150033,0.5919510952623536,0.6570033567287151,0.70703125,0.06262626262626263,0.44473239453064567
2023-10-10,0.24523167956072434,0.9256716417910447,0.6540259740259741,0.41175824175824177,0.0,0.5238095238095238,0.5855832908813042,0.6597497711321331,0.6820913461538463,0.07171717171717171,0.44119120847899757
2023-10-11,0.2580063196809942,0.927910447761194,0.6684415584415584,0.38065934065934065,0.0,0.54337899543379,0.6102903718797759,0.6820262435154103,0.766826923076923,0.06767676767676768,0.43871398367133285
2023-10-12,0.2675872997711965,0.941044776119403,0.6440259740259741,0.301978021978022,0.0,0.5394651011089368,0.6411105450840551,0.6786695148001219,0.7331730769230769,0.07676767676767676,0.43605432380811543
2023-10-13,0.2494898929341476,0.9395522388059702,0.6889610389610389,0.4034065934065934,0.0,0.5172863666014352,0.6530820173204279,0.6713457430576747,0.6986177884615384,0.06666666666666667,0.43214778115188035
2023-10-14,0.11216251164124695,0.9094029850746269,0.7625974025974026,0.5275824175824175,0.01530612244897959,0.20711024135681672,0.5132450331125828,0.591089411046689,0.6977163461538461,0.03434343434343434,0.42581801446442424
2023-10-15,0.1994558857964241,0.9482089552238806,0.6606493506493507,0.32868131868131867,0.0,0.4990215264187867,0.620733571064697,0.6081782117790662,0.6195913461538461,0.03939393939393939,0.42251131827084654
2023-10-16,0.18455213898944267,0.9276119402985076,0.6467532467532467,0.3517582417582417,0.002551020408163265,0.4380300065231573,0.6235354049923587,0.6451022276472382,0.7247596153846154,0.03333333333333333,0.42491654204325324
2023-10-17,0.194133119079645,0.9264179104477611,0.7331168831168832,0.5181318681318681,0.0,0.3418134377038487,0.5932246561385636,0.6216051266402197,0.6568509615384615,0.09393939393939395,0.42164195441945285
2023-10-18,0.21116597257333813,0.9204477611940298,0.5328571428571429,0.3385714285714286,0.0,0.45694716242661454,0.6283749363219563,0.6621910283796154,0.6929086538461539,0.05959595959595959,0.4225122912578093
2023-10-19,0.2090368658866265,0.9194029850746268,0.5575324675324675,0.3472527472527473,0.06377551020408163,0.29158512720156565,0.6214977075904229,0.6539517851693621,0.6796875,0.09999999999999999,0.41868942548038807
2023-10-20,0.22181150600689634,0.9414925373134329,0.5653246753246753,0.42439560439560436,0.007653061224489795,0.5309849967384214,0.4510952623535405,0.5395178516936222,0.6177884615384616,0.13232323232323231,0.41026725032911293
2023-10-21,0.16219651877897046,0.661044776119403,0.4594805194805195,0.29945054945054944,0.0,0.4412915851272016,0.45848191543555783,0.5080866646322856,0.5646033653846153,0.05656565656565657,0.40435392206179827
