date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2023-01-04,17.1,7.7,99.32,59.66,4.375,89.04166666666667,1.045498137550519,0.0,11.153375
2023-01-16,20.1,5.7,80.94,27.83,11.266666666666666,100.75,2.9570422713446645,1.129,10.557770833333334
2023-01-28,13.3,0.9,70.13,28.37,4.8375,138.125,1.6205395965201146,1.273,10.028229166666668
2023-02-09,13.0,7.2,93.53,53.05,6.695833333333334,60.708333333333336,1.3752902495611818,0.0,23.683208333333337
2023-02-21,21.0,6.3,96.64,45.85,5.083333333333333,127.70833333333331,2.087116169469707,0.0,22.71075
2023-03-05,19.1,2.4,92.32,20.12,4.4750000000000005,137.54166666666666,2.4095732104458425,0.0,16.1286875
2023-03-17,23.2,7.0,87.69,33.01,6.454166666666667,217.66666666666663,3.554544806800885,0.0,12.930291666666667
2023-03-29,25.0,10.0,91.67,22.66,6.1875,255.875,4.303860033833965,0.0,11.040375
2023-04-10,30.5,10.6,89.56,24.87,9.2625,246.66666666666663,5.693320762864648,0.145,9.784291666666666
2023-04-22,27.5,13.5,93.69,23.5,6.941666666666666,126.5,3.8542311183364255,0.0,8.703520833333334
2023-05-04,29.3,13.6,78.08,26.42,7.895833333333333,265.875,5.687781420127475,0.0,10.373208333333332
2023-05-16,27.3,15.1,84.02,16.77,15.704166666666666,341.375,7.635118042568379,0.0,15.406458333333331
2023-05-28,25.3,15.3,93.8,47.11,6.7875000000000005,189.0833333333333,3.8267587881667713,0.0,29.8795625
2023-06-09,29.8,18.5,96.92,41.75,6.183333333333334,170.66666666666666,4.040583723746526,0.653,28.84083333333333
2023-06-21,31.9,18.5,83.75,43.1,8.395833333333334,130.04166666666666,4.245363476335825,0.364,15.274291666666665
2023-07-03,34.2,22.4,73.57,34.23,11.079166666666666,159.45833333333334,5.866119106277616,0.0,13.708645833333334
2023-07-15,38.2,24.7,84.46,29.58,8.608333333333333,304.25,7.613186660712046,0.0,11.736833333333337
2023-07-27,34.6,24.9,87.1,40.03,8.975,289.7083333333333,6.675955496293396,0.0,10.3720625
2023-08-08,33.1,22.4,82.45,39.77,10.433333333333334,262.2083333333333,6.327518942414059,0.0,9.266125
2023-08-20,36.3,25.6,87.66,38.02,9.3375,251.0833333333333,6.375607821427015,0.0,8.62875
2023-09-01,31.3,19.2,85.41,33.91,8.3375,209.125,5.059470481523903,0.0,8.519604166666667
2023-09-13,29.2,20.2,93.98,55.63,9.145833333333334,184.625,3.916509988426269,0.0,14.547645833333334
2023-09-25,29.0,13.6,89.56,39.9,6.925,232.04166666666663,4.224183098171132,15.061,13.5919375
2023-10-07,30.4,18.4,95.74,48.1,9.354166666666666,188.04166666666663,3.979068218304342,0.109,11.434333333333331
2023-10-19,27.2,18.6,78.05,39.88,10.645833333333334,86.70833333333333,3.525457109280356,0.0,10.513041666666666
2023-10-31,20.9,12.4,64.29,37.92,5.091666666666667,68.58333333333333,2.0901930694370394,0.0,10.055625
2023-11-12,27.1,14.4,74.9,38.84,8.929166666666667,144.83333333333334,3.200978799303093,0.0,9.715354166666666
2023-11-24,21.4,2.6,69.44,18.47,6.441666666666666,131.58333333333334,2.447051227998156,0.0,9.197958333333334
2023-12-06,13.8,9.7,93.02,72.49,3.0708333333333333,40.708333333333336,0.7599405805967878,0.0,9.024916666666668
2023-12-18,16.1,4.7,78.12,36.05,6.045833333333333,77.83333333333333,1.5963722508795255,0.0,8.921458333333334
2023-12-30,20.9,5.7,87.4,22.02,4.266666666666667,96.20833333333331,1.6303820513990377,0.0,8.903812499999999
