date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2023-01-04,12.2,3.2,87.47,58.47,6.404166666666666,124.375,1.117546060663322,0.0,25.625333333333334
2023-01-16,7.6,1.8,95.09,81.1,21.383333333333336,37.375,0.8116429741725721,0.0,23.45833333333333
2023-01-28,5.0,-4.3,82.08,50.55,6.358333333333333,151.625,1.1276417437127069,0.0,24.796104166666662
2023-02-09,5.1,0.9,95.81,78.08,7.579166666666667,51.5,0.7435801385905266,0.0,23.71358333333333
2023-02-21,15.9,5.1,76.27,37.74,8.049999999999999,169.6,2.5411304153974226,0.0,24.665125
2023-03-05,11.8,0.0,80.82,27.37,9.704166666666667,158.1,2.550216531743508,0.0,22.05277083333333
2023-03-17,17.8,6.3,70.86,30.65,8.641666666666667,232.6,3.6005297461860324,0.6,21.275979166666666
2023-03-29,24.4,7.4,84.81,12.91,8.120833333333334,283.2,5.003482186248212,0.0,18.07529166666667
2023-04-10,23.8,10.6,36.72,17.7,12.433333333333332,298.1,6.389361980301882,10.9,15.933791666666666
2023-04-22,19.2,9.1,85.06,31.99,9.295833333333333,267.0,4.337772571141908,0.0,13.837416666666668
2023-05-04,23.0,11.9,50.71,18.19,9.645833333333334,266.9,5.670866354734255,0.0,14.357708333333331
2023-05-16,21.4,7.3,58.51,12.39,9.179166666666667,355.1,5.991045001240754,0.0,12.495854166666668
2023-05-28,15.7,8.4,98.68,68.68,5.291666666666667,314.0,3.772974571026801,0.0,38.5309375
2023-06-09,21.2,11.5,96.82,43.8,8.845833333333333,343.7,5.1068669536987885,0.5,37.68339583333333
2023-06-21,21.4,16.3,93.81,64.78,5.6875,260.6,4.080768510255719,0.6,22.222104166666668
2023-07-03,30.8,17.7,81.62,26.01,10.075,344.0,7.2918682236533,2.2,17.23454166666667
2023-07-15,32.6,18.7,55.97,12.92,11.954166666666666,364.0,8.826723748661408,0.0,13.263166666666663
2023-07-27,30.5,17.4,95.7,24.44,8.804166666666667,311.4,6.472415502619387,0.0,10.555958333333333
2023-08-08,33.5,17.8,95.11,27.23,8.1,293.9,6.4338891739201545,0.0,9.095875
2023-08-20,34.6,19.9,56.07,18.94,10.2625,283.4,7.510812548495788,0.4,8.38625
2023-09-01,27.1,15.0,88.43,26.81,8.645833333333334,200.3,4.65996964263001,0.0,8.188520833333333
2023-09-13,22.6,14.7,93.18,51.48,7.058333333333334,254.5,3.84937079085232,0.0,23.445395833333333
2023-09-25,25.1,13.1,72.03,19.54,9.225,248.8,4.879323745912159,6.1,24.61520833333333
2023-10-07,26.0,13.5,81.24,24.01,9.183333333333334,215.5,4.369317884125706,0.0,16.370375
2023-10-19,19.3,11.5,93.09,53.41,25.5625,180.0,3.336403113356607,11.8,16.4461875
2023-10-31,11.2,5.3,83.95,44.8,4.020833333333333,80.6,1.2947999838650617,0.0,23.018041666666665
2023-11-12,17.2,7.7,88.4,56.07,8.362499999999999,147.8,1.8385834993998549,0.0,18.213895833333336
2023-11-24,15.1,1.4,65.25,27.07,6.316666666666666,137.6,1.8462781238687225,0.0,15.302145833333334
2023-12-06,9.5,4.2,95.28,76.63,3.033333333333333,29.6,0.6269196670053551,0.0,14.773416666666668
2023-12-18,10.6,-0.8,50.57,27.43,7.808333333333334,122.3,1.7296127935884058,0.1,14.677270833333331
2023-12-30,13.2,3.8,61.46,30.24,6.8875,120.5,1.698809395222748,0.0,14.416645833333334
