date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2023-01-04,17.0,8.1,97.68,61.51,4.883333333333334,90.70833333333331,1.0632084339980543,0.0,16.93497916666667
2023-01-16,20.3,6.2,78.72,28.01,12.616666666666667,103.875,3.2020435221320738,1.071,16.085125
2023-01-28,13.4,3.6,93.3,31.64,6.091666666666666,148.83333333333334,1.6618375377520964,1.227,15.235
2023-02-09,13.3,8.5,92.15,53.95,9.829166666666667,74.25,1.6343258174769777,0.0,15.4139375
2023-02-21,20.5,6.8,95.55,48.11,5.820833333333333,178.25,2.3423213336240774,0.0,23.19158333333333
2023-03-05,19.1,2.5,91.6,22.09,5.270833333333333,137.54166666666666,2.536205671598508,0.0,20.4768125
2023-03-17,22.6,7.6,88.81,36.08,7.520833333333333,217.66666666666663,3.5810352055095285,0.0,18.689041666666665
2023-03-29,24.3,10.0,90.35,27.71,6.691666666666666,256.1666666666667,4.233945668500338,0.0,42.5791875
2023-04-10,29.1,10.7,88.79,28.73,9.241666666666664,257.0833333333333,5.4503257033744825,0.294,30.62558333333333
2023-04-22,27.1,13.3,90.85,26.88,7.1000000000000005,209.7083333333333,4.538932740471674,0.0,45.078854166666666
2023-05-04,28.9,13.2,80.27,29.41,8.270833333333334,265.875,5.606099125530445,0.0,39.31704166666667
2023-05-16,26.8,15.5,83.11,19.5,15.708333333333334,341.375,7.449148851736823,0.0,32.51875
2023-05-28,25.1,15.8,93.55,48.83,7.779166666666666,181.66666666666663,3.791643001044957,0.0,45.62270833333333
2023-06-09,29.8,18.6,95.62,43.87,7.179166666666667,342.4583333333333,6.170986965944468,0.547,43.305375
2023-06-21,31.4,22.0,94.06,46.52,9.383333333333333,248.25,5.522596170525131,0.415,36.15554166666667
2023-07-03,33.6,22.2,77.15,37.3,10.9,346.9583333333333,7.758909780026429,0.0,29.50045833333333
2023-07-15,37.7,24.8,85.25,32.88,9.233333333333333,304.25,7.596055843415,0.0,26.65516666666667
2023-07-27,34.2,25.1,85.76,42.44,9.795833333333333,289.7083333333333,6.71060417060581,0.0,24.641166666666667
2023-08-08,32.7,22.7,82.0,42.32,11.245833333333332,262.2083333333333,6.333739250906115,0.0,22.96283333333333
2023-08-20,35.6,25.9,86.18,41.13,9.7625,251.0833333333333,6.3100753936108696,0.0,22.1285625
2023-09-01,31.0,19.5,85.93,37.25,8.741666666666667,209.125,5.010463886228941,0.0,21.62189583333333
2023-09-13,29.2,21.4,94.05,58.21,10.5625,184.625,3.97534987908106,0.0,23.5071875
2023-09-25,28.6,15.4,93.88,43.65,9.566666666666666,232.04166666666663,4.448643739519532,13.231,25.304
2023-10-07,29.6,19.0,95.7,53.46,9.954166666666667,188.04166666666663,3.813874866513391,0.091,24.1723125
2023-10-19,26.3,19.7,67.86,43.01,14.354166666666666,86.70833333333333,4.169340271977171,0.0,22.8150625
2023-10-31,20.9,12.7,67.49,39.88,5.1625000000000005,68.58333333333333,2.0518108806165034,0.0,22.030416666666667
2023-11-12,27.4,15.0,72.64,38.53,10.341666666666669,144.83333333333334,3.541558899797524,0.0,21.45322916666667
2023-11-24,21.5,3.2,67.26,19.82,7.816666666666666,131.58333333333334,2.7726935657119745,0.0,20.39389583333333
2023-12-06,14.1,9.8,92.81,72.0,4.1125,40.708333333333336,0.8223357456915346,0.0,20.59325
2023-12-18,16.2,6.5,80.97,38.11,7.0625,91.41666666666669,1.6750652752955195,0.0,21.13575
2023-12-30,19.5,6.4,90.11,32.6,4.929166666666666,96.20833333333331,1.551238079138863,0.0,45.6688125
