date,ETo,humidity_max,humidity_avg,humidity_min,precip,solar_radiation_avg,temp_max,temp_avg,temp_min,windspeed_avg,humedad_sonda
2022-07-06,5.78,92.62,72.29,45.62,0.1,27.26,32.81,26.33,21.3,1.06,18.5581875
2022-07-07,5.57,94.27,64.99,37.97,0.1,26.28,32.85,25.54,19.5,0.99,18.318875
2022-07-08,6.44,89.38,53.97,27.56,0.0,30.26,33.99,26.22,17.09,1.21,37.95183333333333
2022-07-09,6.5,86.17,54.69,26.9,0.0,30.4,34.38,26.01,16.9,1.21,43.80070833333334
2022-07-10,6.67,92.25,54.12,24.77,0.0,29.86,35.09,26.66,17.17,1.38,42.25608333333333
2022-07-11,6.6,82.09,47.32,20.08,0.0,29.42,35.29,26.15,16.14,1.31,40.403083333333335
2022-07-12,6.26,81.09,46.68,21.24,0.0,30.12,36.0,26.19,15.59,0.91,38.3280625
2022-07-13,6.76,74.13,38.97,14.69,0.0,29.97,37.66,27.91,16.88,1.15,36.75216129032258
2022-07-14,6.78,79.21,41.83,18.78,0.0,28.78,37.82,27.65,15.91,1.3,34.81854545454545
2022-07-15,6.34,76.35,43.78,18.66,0.0,29.82,36.97,27.01,15.78,0.94,33.5255
2022-07-16,6.34,79.04,43.32,17.98,0.0,29.67,37.86,27.63,16.66,0.88,32.120020833333335
2022-07-17,6.56,82.3,45.46,16.43,0.0,29.99,36.76,27.2,16.33,1.1,30.777104166666664
2022-07-18,6.74,75.58,45.36,20.35,0.0,29.67,36.68,27.32,17.07,1.27,29.519458333333333
2022-07-19,6.71,80.16,46.98,19.13,0.0,28.75,37.03,27.52,17.35,1.31,28.38189583333333
2022-07-20,6.55,91.08,53.66,25.06,0.0,29.5,34.98,27.01,17.89,1.35,27.380354166666667
2022-07-21,6.46,93.98,59.31,25.34,0.0,28.94,35.41,27.08,18.78,1.27,26.48
2022-07-22,6.67,84.0,49.09,20.76,0.0,28.38,37.61,28.34,17.88,1.29,25.64558333333333
2022-07-23,6.55,80.96,48.93,21.33,0.0,28.12,37.39,28.4,18.27,1.24,24.8990625
2022-07-24,6.66,84.28,51.48,22.58,0.0,28.7,38.65,28.86,18.56,1.16,24.2026875
2022-07-25,4.77,81.31,45.01,12.89,0.0,22.36,42.45,30.11,19.6,0.36,23.523375
2022-07-26,6.36,83.48,57.9,35.24,0.0,26.69,35.93,27.98,18.64,1.56,22.926666666666662
2022-07-27,6.25,93.28,68.02,44.69,0.0,27.32,34.51,28.23,22.34,1.61,22.41722916666667
2022-07-28,6.54,91.7,64.45,32.56,0.0,27.59,36.2,28.78,21.25,1.51,22.004583333333333
2022-07-29,6.43,93.88,68.14,37.17,0.0,26.66,36.39,28.56,21.88,1.6,21.571375
