date,temp_max,temp_min,temp_avg,humidity_max,humidity_min,humidity_avg,windspeed_avg,solar_radiation_avg,precip,ETo,humedad_sonda
2023-11-04,17.0,6.9,11.9,89.7,42.6,70.5,6.7,14.4,1.8,3.3,21.33847916666667
2023-11-05,15.1,5.6,10.0,76.5,36.9,51.8,3.2,15.4,0.0,2.6,20.803708333333333
2023-11-06,14.0,1.6,7.2,89.7,32.5,62.9,1.9,14.6,0.0,1.9,20.206333333333333
2023-11-07,14.2,-3.2,5.4,92.6,28.2,61.1,2.0,14.8,0.0,2.1,19.644458333333333
2023-11-08,13.6,-3.2,5.4,84.4,37.2,60.9,1.5,11.8,0.0,1.6,19.236104166666667
2023-11-09,17.7,3.4,9.2,86.6,29.9,66.0,2.6,13.3,0.0,2.7,19.015979166666664
2023-11-10,16.5,5.9,10.5,94.9,40.8,68.3,4.0,13.7,0.0,2.6,18.747604166666665
2023-11-11,18.9,8.3,12.0,89.4,42.9,72.2,4.6,12.0,0.0,3.1,18.54164583333333
2023-11-12,20.8,5.4,12.1,97.8,40.3,74.0,2.8,14.2,0.0,2.7,18.213895833333336
2023-11-13,21.4,2.9,10.5,100.0,44.0,76.5,1.3,11.4,0.2,1.8,17.862479166666667
2023-11-14,22.4,1.4,11.5,88.3,27.4,55.4,1.4,13.8,0.0,2.3,17.624583333333334
2023-11-15,24.1,2.1,12.2,75.8,21.4,49.9,1.4,13.6,0.0,2.6,17.369416666666666
2023-11-16,19.6,2.3,9.9,75.3,30.7,56.1,1.6,8.5,0.0,2.2,17.107625000000002
2023-11-17,21.8,1.8,11.4,84.9,23.6,57.9,1.5,12.8,0.0,2.3,16.873604166666667
2023-11-18,22.6,4.5,11.9,88.3,25.4,64.1,1.7,12.6,0.0,2.6,16.6358125
2023-11-19,22.4,2.1,11.1,93.1,19.4,59.2,1.5,12.7,0.0,2.4,16.406375
2023-11-20,20.2,1.2,10.4,82.7,27.0,57.0,2.2,11.7,0.0,2.7,16.255541666666666
2023-11-21,14.7,3.8,8.5,97.9,26.5,68.5,3.0,10.3,0.0,2.3,16.08425
2023-11-22,12.0,-1.0,5.1,93.2,37.8,66.6,2.2,12.4,0.0,1.6,15.77425
2023-11-23,13.7,-2.8,4.6,87.7,28.7,57.6,1.6,12.4,0.0,1.6,15.48075
2023-11-24,14.6,-6.2,3.5,85.6,22.3,54.5,1.7,12.3,0.0,1.9,15.302145833333334
2023-11-25,18.3,-4.9,5.5,84.6,18.7,51.5,1.3,12.2,0.0,1.9,15.221145833333331
2023-11-26,17.3,-3.1,6.3,76.5,20.0,50.4,1.5,11.6,0.0,2.0,15.155645833333333
2023-11-27,14.3,-3.4,5.4,90.5,42.2,67.2,3.0,11.5,0.0,2.0,15.069770833333337
2023-11-28,16.9,3.4,8.0,97.5,50.0,82.9,4.4,11.1,0.0,2.3,15.1428125
2023-11-29,15.3,4.3,9.6,99.1,67.9,89.5,3.6,8.2,0.0,1.3,15.0845625
2023-11-30,17.8,9.8,13.3,97.4,50.5,79.3,6.0,10.4,0.2,2.6,15.161666666666669
2023-12-01,13.3,2.2,9.4,86.0,32.4,65.4,6.5,7.4,0.0,2.9,15.0520625
2023-12-02,9.9,-3.2,3.7,99.0,47.5,78.3,3.1,11.3,0.0,1.4,14.769083333333334
2023-12-03,10.3,-7.9,1.4,96.4,21.8,62.4,1.3,10.8,0.0,1.2,14.510604166666669
2023-12-04,9.3,-1.5,4.2,96.6,53.0,77.8,3.2,6.2,0.0,1.3,14.55375
2023-12-05,10.7,0.0,5.1,99.9,42.6,80.8,1.3,5.7,1.2,1.0,14.494791666666666
2023-12-06,9.7,4.4,6.9,98.5,86.3,94.1,0.8,3.1,2.0,0.5,14.773416666666668
2023-12-07,14.4,6.1,9.7,99.1,66.3,86.4,2.7,6.1,0.0,1.2,14.979854166666668
2023-12-08,12.2,4.3,8.8,97.9,38.9,71.3,5.0,8.5,1.8,2.1,15.108291666666666
2023-12-09,16.2,3.3,8.3,96.9,45.7,80.8,3.6,8.6,0.0,2.1,15.084958333333333
2023-12-10,15.8,3.6,7.4,99.4,48.2,89.1,0.9,6.8,0.2,1.0,15.224958333333332
2023-12-11,20.7,0.2,9.6,99.4,22.4,66.9,1.5,8.4,0.0,2.1,15.361229166666668
2023-12-12,21.0,0.9,11.4,82.0,22.5,49.9,3.6,9.3,0.0,3.7,15.461416666666668
2023-12-13,12.4,3.1,8.5,94.2,43.7,71.1,4.1,4.1,0.0,1.9,15.5191875
2023-12-14,10.7,-1.4,4.4,98.5,29.3,65.7,2.3,9.4,0.0,1.5,15.214604166666668
2023-12-15,12.5,-5.3,2.9,95.4,21.6,62.8,1.7,9.5,0.0,1.6,15.005166666666668
2023-12-16,14.4,-6.7,2.7,83.8,18.4,54.6,1.5,9.7,0.0,1.7,14.840125
2023-12-17,13.0,-5.2,2.5,85.4,14.1,55.1,2.0,9.5,0.0,2.0,14.763020833333334
2023-12-18,11.6,-8.0,1.3,75.4,32.8,54.0,1.3,9.3,0.0,1.2,14.677270833333331
2023-12-19,12.4,-8.1,1.1,71.5,10.2,44.7,1.7,9.6,0.0,1.9,14.600895833333333
2023-12-20,10.1,-5.9,2.3,90.9,41.2,64.0,2.2,5.6,0.0,1.4,14.663625
2023-12-21,9.7,-4.3,1.3,99.2,43.1,82.1,1.4,8.3,0.0,1.0,14.609375
2023-12-22,13.4,-6.9,2.4,98.3,34.8,74.0,1.1,9.3,0.2,1.1,14.603458333333334
2023-12-23,16.0,-5.6,4.2,94.1,21.7,60.1,1.5,9.4,0.0,1.8,14.5903125
2023-12-24,13.5,-5.0,3.0,86.3,31.1,58.8,1.6,9.4,0.0,1.5,14.551854166666669
2023-12-25,13.7,-7.1,2.2,90.0,27.5,59.2,1.3,9.6,0.0,1.4,14.470916666666668
2023-12-26,17.6,-7.3,3.3,88.6,7.1,47.8,1.4,9.5,0.0,2.2,14.402708333333337
2023-12-27,17.2,-5.6,4.8,57.8,7.8,33.7,1.8,9.6,0.0,2.5,14.361791666666669
2023-12-28,16.4,-5.3,4.7,69.2,16.9,43.4,1.1,6.7,0.0,1.6,14.395770833333332
2023-12-29,10.6,0.8,5.8,60.2,33.2,46.3,1.1,3.3,0.0,1.2,14.452625
2023-12-30,14.2,-1.6,5.7,70.8,16.3,46.4,1.9,9.3,0.0,2.0,14.416645833333334
